城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,西湖区学军,距2号线沈塘桥站步行约193米,沈塘新村,2室1厅,楼层3/6,53㎡,4760,季付价,1990年建成
杭州,滨江区明月江南,距1号线滨和路站步行约1250米,新州花苑,4室1厅,楼层3/15,10.1㎡,2090,季付价,2004年建成
杭州,拱墅区申花,距5号线萍水街站站步行约999米,景瑞悦西台,5室1厅,楼层4/8,18㎡,1890,季付价,2017年建成
杭州,下城区朝晖,距1号线打铁关站步行约1670米,现代景苑,3室1厅,楼层11/25,11㎡,1890,季付价,2004年建成
杭州,下城区天水,距2号线中河北路站步行约414米,社坛苑,4室1厅,楼层5/9,12.79㎡,2360,季付价,1998年建成
杭州,余杭区三墩,距2号线墩祥街站步行约579米,亲亲家园一期,5室1厅,楼层4/6,16.4㎡,1730,季付价,2005年建成
杭州,拱墅区大关,距5号线善贤站站步行约1325米,大关东七苑,4室1厅,楼层3/6,11.8㎡,1890,季付价,1995年建成
杭州,萧山区钱江世纪城,距2号线飞虹路站步行约884米,顺发江南丽锦,5室1厅,楼层3/33,8.8㎡,1630,季付价,2012年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层30/48,14.17㎡,1690,季付价,2018年建成
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,4室1厅,楼层1/17,11.9㎡,1790,季付价,暂无数据
杭州,拱墅区拱宸桥,距5号线善贤站站步行约1988米,中国铁建国际汇,4室1厅,楼层22/24,13.5㎡,1790,季付价,2015年建成
杭州,滨江区浦沿,距4号线杨家墩站站步行约428米,银爵世纪公寓,4室1厅,楼层29/32,14㎡,2260,季付价,2008年建成
杭州,萧山区萧山区政府,距2号线建设三路站步行约1998米,顺发恒园,4室2厅,楼层33/33,13.5㎡,1790,季付价,暂无数据
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,2室1厅,楼层2/7,10㎡,2630,季付价,1988年建成
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层3/6,14.9㎡,2460,季付价,2003年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1705米,三里家园三区,3室1厅,楼层2/6,11.8㎡,1830,季付价,2003年建成
杭州,拱墅区信义坊,距2号线学院路站步行约1454米,浪琴翠园,4室1厅,楼层4/11,14.6㎡,1990,季付价,暂无数据
杭州,下城区朝晖,距1号线打铁关站步行约855米,现代名苑,4室1厅,楼层4/29,10.6㎡,2060,季付价,2004年建成
杭州,萧山区萧山经济开发区,距2号线朝阳站步行约913米,九悦江南,5室1厅,楼层21/22,16.9㎡,1860,季付价,暂无数据
杭州,拱墅区拱宸桥,距5号线善贤站站步行约1988米,中国铁建国际汇,4室1厅,楼层18/24,12㎡,1830,季付价,2015年建成
杭州,萧山区萧山经济开发区,距2号线曹家桥站步行约899米,广悦公寓,4室1厅,楼层5/6,15.5㎡,1390,季付价,暂无数据
杭州,余杭区乔司,距1号线翁梅站步行约757米,金地艺境,4室1厅,楼层7/11,14.3㎡,1330,季付价,2017年建成
杭州,下城区朝晖,距1号线打铁关站步行约1141米,现代雅苑,3室1厅,楼层8/25,15.1㎡,2160,季付价,2004年建成
杭州,余杭区乔司,距1号线乔司站步行约678米,乔中永和苑,3室1厅,楼层3/6,11.7㎡,1330,季付价,2017年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,3室1厅,楼层5/30,9.2㎡,2030,季付价,2017年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,5室1厅,楼层3/11,14.9㎡,1760,季付价,暂无数据
杭州,上城区近江,距1号线近江站步行约665米,耀江福村,4室1厅,楼层7/7,11.8㎡,2690,季付价,2000年建成
杭州,江干区城东新城,距1号线彭埠站步行约1471米,滨江德信东方星城,5室1厅,楼层10/17,13.3㎡,1660,季付价,2017年建成
杭州,江干区火车东站,距4号线景芳站步行约575米,景芳五区,2室1厅,楼层3/6,8.45㎡,2060,季付价,1989年建成
杭州,西湖区文教,距2号线学院路站步行约987米,师苑新村,3室1厅,楼层2/3,13.5㎡,2460,季付价,1995年建成
杭州,萧山区钱江世纪城,距2号线建设一路站步行约1838米,华瑞晴庐,6室1厅,楼层4/32,14.4㎡,1860,季付价,2016年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1010米,景瑞申花壹号院,4室1厅,楼层11/26,11.9㎡,2360,季付价,2016年建成
杭州,余杭区三墩,距2号线金家渡站步行约648米,亲亲家园二期,5室1厅,楼层13/18,12.24㎡,1660,季付价,2007年建成
杭州,下城区莫衙营,距2号线建国北路站步行约1355米,中江花园,4室1厅,楼层5/7,13.1㎡,2190,季付价,2000年建成
杭州,余杭区三墩,距2号线墩祥街站步行约579米,亲亲家园一期,4室1厅,楼层5/6,17.1㎡,1830,季付价,2005年建成
杭州,江干区景芳,距4号线景芳站步行约744米,景芳新五区,3室1厅,楼层2/7,7.7㎡,1760,季付价,1989年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约652米,铂金时代公寓,4室1厅,楼层17/18,9.4㎡,2130,季付价,2009年建成
杭州,余杭区临平,距1号线南苑站步行约1610米,红联九漾华庭▪东区,4室1厅,楼层17/17,16㎡,1760,季付价,暂无数据
杭州,西湖区申花,距2号线虾龙圩站步行约841米,广宇西城年华,4室1厅,楼层20/25,9.59㎡,1590,季付价,2007年建成
杭州,上城区近江,距4号线城星路站步行约825米,钱塘名都,5室1厅,楼层4/11,12.4㎡,2090,季付价,2006年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层7/16,9.6㎡,1890,季付价,2016年建成
杭州,下沙区沿江南,距1号线下沙江滨站步行约534米,世茂江滨花园碧景湾,5室1厅,楼层18/33,12.5㎡,1490,季付价,2009年建成
杭州,拱墅区桥西,距5号线大运河站站步行约541米,新安天苑,3室1厅,楼层7/18,12.5㎡,1730,季付价,2011年建成
杭州,江干区景芳,距4号线新塘站步行约1394米,中企艮山府,6室1厅,楼层2/20,16.2㎡,2060,季付价,2017年建成
杭州,拱墅区拱宸桥,距5号线善贤站站步行约1988米,中国铁建国际汇,4室1厅,楼层6/24,15.5㎡,1860,季付价,2015年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1760米,万科海上明月,4室1厅,楼层26/27,10.3㎡,1630,季付价,暂无数据
杭州,江干区火车东站,距4号线新风站步行约2267米,天阳尚城国际二期,4室1厅,楼层12/16,10.5㎡,1760,季付价,2011年建成
杭州,余杭区临平,距1号线南苑站步行约1610米,红联九漾华庭▪东区,4室1厅,楼层12/17,16.2㎡,1760,季付价,暂无数据
杭州,滨江区明月江南,距1号线江陵路站步行约1379米,缤纷小区,3室1厅,楼层4/6,14㎡,1960,季付价,2002年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1738米,丰润家园,4室1厅,楼层16/22,14.9㎡,2130,季付价,2018年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1738米,丰润家园,4室1厅,楼层17/22,14.9㎡,2130,季付价,2018年建成
杭州,拱墅区申花,距2号线三墩站步行约1799米,融信学院府,4室1厅,楼层6/18,12.7㎡,2030,季付价,2014年建成
杭州,拱墅区桥西,距5号线大运河站站步行约541米,新安天苑,3室1厅,楼层3/24,9㎡,1490,季付价,2011年建成
杭州,江干区钱江新城,距2号线钱江路站步行约391米,钱江三苑,4室1厅,楼层2/6,7.9㎡,1960,季付价,2009年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约1646米,阳光郡,5室1厅,楼层12/28,11.8㎡,1560,季付价,2016年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1738米,丰润家园,2室1厅,楼层24/25,11.8㎡,1890,季付价,2018年建成
杭州,拱墅区申花,距5号线和睦站站步行约2136米,景致公寓,4室1厅,楼层21/21,10.8㎡,1690,季付价,2017年建成
杭州,下城区朝晖,距1号线打铁关站步行约855米,现代名苑,4室1厅,楼层26/26,15㎡,2330,季付价,2004年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约603米,叶青随苑,4室1厅,楼层3/7,7.9㎡,2130,季付价,2000年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约597米,中山北园,4室1厅,楼层2/7,16.7㎡,2290,季付价,1995年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层5/44,14.3㎡,1530,季付价,2018年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约510米,温馨人家,4室1厅,楼层4/11,11.9㎡,2390,季付价,2007年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约857米,大塘新村,3室1厅,楼层6/6,7㎡,1960,季付价,1998年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层7/13,8.2㎡,1690,季付价,2012年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层18/18,8.2㎡,1690,季付价,2012年建成
杭州,萧山区钱江世纪城,距2号线飞虹路站步行约884米,顺发江南丽锦,5室1厅,楼层9/33,8.9㎡,1960,季付价,2012年建成
杭州,拱墅区拱宸桥,距5号线善贤站站步行约1988米,中国铁建国际汇,4室1厅,楼层18/24,11㎡,1790,季付价,2015年建成
杭州,滨江区彩虹城,距4号线联庄站站步行约762米,银色港湾公寓,4室1厅,楼层3/18,9.3㎡,1960,季付价,2008年建成
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,6室1厅,楼层3/18,15.3㎡,2090,季付价,2005年建成
杭州,江干区四季青,距2号线庆菱路站步行约584米,采荷小区紫藕邨,3室1厅,楼层3/6,12.3㎡,2690,季付价,1988年建成
杭州,萧山区浦沿,距4号线浦沿站站步行约2111米,通和戈雅公寓,4室1厅,楼层2/6,14.8㎡,1790,季付价,2007年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1738米,丰润家园,3室1厅,楼层2/20,11.9㎡,1890,季付价,2018年建成
杭州,江干区城东新城,距1号线彭埠站步行约1471米,滨江德信东方星城,4室1厅,楼层5/17,10.5㎡,1790,季付价,2017年建成
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,4室1厅,楼层11/11,11.98㎡,1960,季付价,2005年建成
杭州,下城区宝善,距2号线建国北路站步行约550米,树园,4室1厅,楼层3/7,13.66㎡,2260,季付价,1990年建成
杭州,江干区南肖埠,距2号线庆菱路站步行约702米,南肖埠北景西苑,4室1厅,楼层4/6,13.2㎡,2430,季付价,1997年建成
杭州,滨江区浦沿,距4号线浦沿站站步行约1944米,钱塘福苑,4室1厅,楼层24/28,12.5㎡,1760,季付价,2016年建成
杭州,余杭区三墩,距2号线墩祥街站步行约579米,亲亲家园一期,4室1厅,楼层3/7,8.52㎡,1490,季付价,2005年建成
杭州,滨江区钱江湾,距4号线中医药大学站站步行约1920米,钱塘大观,5室1厅,楼层6/23,13.2㎡,1760,季付价,2017年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约896米,稻香园南区,3室1厅,楼层6/7,7.9㎡,1760,季付价,1998年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约1060米,金都新城,4室1厅,楼层2/6,12.2㎡,2590,季付价,1998年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约510米,温馨人家,4室1厅,楼层1/17,11.3㎡,2060,季付价,2007年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,5室1厅,楼层4/13,15.2㎡,1830,季付价,2018年建成
杭州,江干区乔司,距1号线九和路站步行约1234米,雍和府,5室1厅,楼层4/17,8.7㎡,2090,季付价,2017年建成
杭州,滨江区西兴,距1号线滨和路站步行约1078米,迎春南苑,3室1厅,楼层6/6,10.5㎡,2360,季付价,2000年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层44/48,14.17㎡,1560,季付价,2018年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1121米,三里新城荷苑,3室1厅,楼层23/24,8.8㎡,1690,季付价,2004年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层3/6,13.8㎡,2390,季付价,1988年建成
杭州,江干区火车东站,距4号线新风站步行约2389米,天阳文晖,4室1厅,楼层13/16,12.3㎡,1860,季付价,暂无数据
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,7室1厅,楼层6/7,8.47㎡,1560,季付价,2003年建成
杭州,拱墅区申花,距5号线和睦站站步行约1856米,和新南苑,4室1厅,楼层8/13,11.5㎡,1760,季付价,2008年建成
杭州,江干区景芳,距4号线新塘站步行约1712米,云河南园,4室1厅,楼层9/20,11㎡,1660,季付价,暂无数据
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,4室1厅,楼层1/15,12.1㎡,1630,季付价,暂无数据
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,4室1厅,楼层7/15,10.9㎡,1960,季付价,暂无数据
杭州,西湖区申花,距2号线三墩站步行约474米,首开国风美域,5室1厅,楼层3/31,14.19㎡,1660,季付价,2016年建成
杭州,余杭区良渚,距2号线白洋站步行约920米,上实海上海,5室1厅,楼层7/27,11.6㎡,1360,季付价,暂无数据
杭州,下城区朝晖,距1号线西湖文化广场站步行约1610米,朝晖六区,3室1厅,楼层4/6,11.6㎡,1890,季付价,1996年建成
杭州,下城区东新,距5号线善贤站站步行约1838米,香源公寓,3室1厅,楼层12/18,14㎡,1990,季付价,2013年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约1495米,康乐新村,4室1厅,楼层1/7,14㎡,1790,季付价,1997年建成
杭州,江干区景芳,距4号线景芳站步行约995米,景芳东区,3室1厅,楼层1/7,13.1㎡,2030,季付价,1985年建成
杭州,西湖区三墩,距2号线三墩站步行约1903米,宝嘉誉府,4室1厅,楼层7/19,10㎡,1560,季付价,暂无数据
杭州,西湖区竞舟商圈,距2号线文新站步行约594米,湖畔花园太子苑,4室1厅,楼层1/2,10.07㎡,1830,季付价,2002年建成
杭州,西湖区申花,距2号线虾龙圩站步行约841米,广宇西城年华,5室1厅,楼层21/25,9.4㎡,1730,季付价,2007年建成
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,4室1厅,楼层7/15,9.5㎡,1660,季付价,暂无数据
杭州,江干区城东新城,距4号线新塘站步行约1982米,德信大家钱江府,4室1厅,楼层18/18,10.1㎡,1690,季付价,2017年建成
杭州,江干区景芳,距4号线新塘站步行约1382米,云河西园,3室1厅,楼层6/18,8.2㎡,1660,季付价,暂无数据
杭州,上城区近江,距1号线婺江路站步行约518米,婺江家园一园,3室1厅,楼层7/28,10.4㎡,2230,季付价,2000年建成
杭州,上城区近江,距1号线近江站步行约890米,天福花园,3室1厅,楼层2/7,13.8㎡,2230,季付价,1998年建成
杭州,西湖区翠苑,距2号线学院路站步行约659米,九莲新村,3室1厅,楼层3/6,16.4㎡,2560,季付价,1986年建成
杭州,江干区钱江新城,距4号线景芳站步行约770米,钱江六苑,3室1厅,楼层5/18,11.9㎡,2230,季付价,2005年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约683米,欣盛东方郡西区,3室1厅,楼层15/33,13.5㎡,2290,季付价,2010年建成
杭州,萧山区西兴,距1号线滨康路站步行约1253米,阳光城上府,4室1厅,楼层9/34,7.14㎡,1660,季付价,2017年建成
杭州,萧山区西兴,距1号线滨康路站步行约1253米,阳光城上府,4室1厅,楼层24/34,7.14㎡,1660,季付价,2017年建成
杭州,拱墅区桥西,距5号线大运河站站步行约461米,金瑞城市风景,4室1厅,楼层14/19,10㎡,1590,季付价,2014年建成
杭州,上城区近江,距1号线婺江路站步行约518米,婺江家园一园,3室1厅,楼层18/28,10.6㎡,2260,季付价,2000年建成
杭州,上城区近江,距4号线近江站步行约874米,世纪坊,3室1厅,楼层6/7,7.2㎡,1690,季付价,1998年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层12/18,7.4㎡,1930,季付价,2016年建成
杭州,余杭区翡翠城,余杭-翡翠城,融创溪涧堂,5室1厅,楼层3/4,13.61㎡,1730,季付价,暂无数据
杭州,滨江区滨江区政府,距1号线江陵路站步行约1638米,缤纷东院,4室1厅,楼层5/25,15.1㎡,2090,季付价,2016年建成
杭州,余杭区乔司,距1号线翁梅站步行约757米,金地艺境,4室1厅,楼层6/17,11.6㎡,1330,季付价,2017年建成
杭州,江干区城东新城,距4号线彭埠站步行约960米,花园府,3室1厅,楼层11/18,10.5㎡,1790,季付价,暂无数据
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层14/34,14.4㎡,2130,季付价,暂无数据
杭州,萧山区钱江世纪城,距2号线振宁路站步行约1684米,万科大家世纪之光,4室1厅,楼层14/17,11.3㎡,1630,季付价,暂无数据
杭州,下城区朝晖,距1号线打铁关站步行约1670米,现代景苑,3室1厅,楼层11/25,10.3㎡,2160,季付价,2004年建成
杭州,拱墅区大关,距5号线拱宸桥东站站步行约1504米,大关西六苑,3室1厅,楼层1/6,15.5㎡,1860,季付价,1995年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层24/34,14.5㎡,2130,季付价,暂无数据
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,5室1厅,楼层29/34,17.1㎡,1960,季付价,暂无数据
杭州,拱墅区申花,距5号线萍水街站站步行约773米,拱苑小区,4室1厅,楼层4/6,9.8㎡,1460,季付价,2003年建成
杭州,下城区朝晖,距1号线打铁关站步行约1839米,德胜东村,4室1厅,楼层6/7,11.8㎡,1660,季付价,1993年建成
杭州,下城区大营盘,距2号线建国北路站步行约1039米,体育场路71-176号,3室1厅,楼层4/6,11.24㎡,2190,季付价,2000年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约652米,铂金时代公寓,4室1厅,楼层9/30,12.5㎡,2230,季付价,2009年建成
杭州,下城区朝晖,距1号线打铁关站步行约1670米,现代景苑,3室1厅,楼层8/27,12.5㎡,1990,季付价,2004年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,5室1厅,楼层2/18,17.6㎡,2430,季付价,2018年建成
杭州,江干区四季青,距2号线庆菱路站步行约687米,采荷新村,3室1厅,楼层6/7,12㎡,1930,季付价,1988年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,5室1厅,楼层2/18,16.2㎡,1830,季付价,2018年建成
杭州,西湖区西湖,距2号线学院路站步行约1298米,融信杭州公馆,4室1厅,楼层6/30,8.8㎡,1990,季付价,2017年建成
杭州,下沙区沿江北,距1号线云水站步行约727米,野风海天城,5室1厅,楼层5/17,18㎡,1690,季付价,2009年建成
杭州,下城区丝绸城,距2号线建国北路站步行约573米,新华坊社区,2室1厅,楼层5/7,46.21㎡,4490,季付价,2000年建成
杭州,江干区三里亭,距1号线闸弄口站步行约328米,蓝天城市花园,5室1厅,楼层1/6,8.1㎡,1590,季付价,2007年建成
杭州,下城区三里亭,距1号线闸弄口站步行约1881米,水岸雅苑,4室1厅,楼层9/15,13.8㎡,1860,季付价,2006年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1010米,景瑞申花壹号院,4室1厅,楼层12/26,9.1㎡,1760,季付价,2016年建成
杭州,西湖区西湖,距2号线学院路站步行约1298米,融信杭州公馆,4室1厅,楼层14/22,10.51㎡,2130,季付价,2017年建成
杭州,萧山区萧山区政府,距2号线建设一路站步行约1738米,丰润家园,2室1厅,楼层14/22,11.7㎡,1930,季付价,2018年建成
杭州,下城区潮鸣,距2号线建国北路站步行约226米,凤起苑,5室1厅,楼层11/26,14.4㎡,2590,季付价,1999年建成
杭州,江干区城东新城,距1号线彭埠站步行约1471米,滨江德信东方星城,4室1厅,楼层17/17,11㎡,1790,季付价,2017年建成
杭州,拱墅区申花,距2号线三墩站步行约1799米,融信学院府,5室1厅,楼层9/17,16.5㎡,1660,季付价,2014年建成
杭州,西湖区三墩,距2号线墩祥街站步行约1803米,协安紫郡,7室1厅,楼层20/20,11.65㎡,1890,季付价,2016年建成
杭州,余杭区乔司,距1号线乔司南站步行约742米,佳兆业君汇上品,4室1厅,楼层1/14,11.4㎡,1430,季付价,2016年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约699米,浅水湾城市花园,5室1厅,楼层17/18,8.1㎡,1860,季付价,2008年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约825米,朝晖二区,5室1厅,楼层4/6,15.8㎡,2290,季付价,1985年建成
杭州,拱墅区大关,距5号线善贤站站步行约1548米,大关东六苑,3室1厅,楼层6/7,10㎡,1730,季付价,1994年建成
杭州,拱墅区申花,距2号线三墩站步行约1799米,融信学院府,4室1厅,楼层4/18,13.2㎡,2060,季付价,2014年建成
杭州,滨江区浦沿,距4号线浦沿站站步行约1944米,钱塘福苑,3室1厅,楼层9/28,13.8㎡,4883,季付价,2016年建成
杭州,下城区朝晖,距1号线打铁关站步行约1670米,现代景苑,3室1厅,楼层4/23,10.5㎡,4663,季付价,2004年建成
杭州,江干区钱江新城,距2号线钱江路站步行约391米,钱江三苑,4室1厅,楼层2/6,14.8㎡,0K73,季付价,2009年建成
杭州,上城区南星,距4号线甬江路站站步行约1174米,钱江御府,4室1厅,楼层6/22,10.4㎡,0063,季付价,2017年建成
杭州,拱墅区申花,距5号线和睦站站步行约2136米,景致公寓,4室1厅,楼层6/22,10.8㎡,4563,季付价,2017年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,4室1厅,楼层8/18,13.5㎡,0773,季付价,2018年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,5室1厅,楼层14/34,17.7㎡,4683,季付价,暂无数据
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层12/44,11.7㎡,4573,季付价,2018年建成
杭州,余杭区临平,距1号线南苑站步行约162米,余之城,5室1厅,楼层22/33,18㎡,4173,季付价,2016年建成
杭州,下城区莫衙营,距2号线建国北路站步行约1355米,中江花园,4室1厅,楼层6/7,12.48㎡,0083,季付价,2000年建成
杭州,拱墅区申花,距2号线三墩站步行约1026米,景瑞申花郡,4室1厅,楼层13/14,8.7㎡,4573,季付价,2017年建成
杭州,西湖区翠苑,距2号线学院路站步行约659米,九莲新村,4室1厅,楼层6/6,8.04㎡,4H63,季付价,1986年建成
杭州,江干区三里亭,距1号线闸弄口站步行约958米,三里新城兰苑,4室1厅,楼层5/6,11.2㎡,4H73,季付价,2005年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层12/13,8.4㎡,4H83,季付价,2012年建成
杭州,下沙区沿江北,距1号线云水站步行约727米,野风海天城,4室1厅,楼层2/31,10㎡,4K73,季付价,2009年建成
杭州,下城区东新,距5号线善贤站站步行约1838米,香源公寓,3室1厅,楼层12/18,13.6㎡,4873,季付价,2013年建成
杭州,西湖区文三西路,距2号线文新站步行约1384米,金田花园,4室1厅,楼层1/7,12.01㎡,4173,季付价,1999年建成
杭州,西湖区文教,距2号线沈塘桥站步行约1424米,白荡海人家,5室1厅,楼层1/7,11.9㎡,4H73,季付价,2005年建成
杭州,西湖区西湖,距2号线学院路站步行约1298米,融信杭州公馆,4室1厅,楼层6/30,11.8㎡,0563,季付价,2017年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层23/44,11.92㎡,4573,季付价,2018年建成
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,4室1厅,楼层1/6,17.4㎡,0463,季付价,2005年建成
杭州,西湖区嘉绿商圈,距2号线丰潭路站步行约275米,嘉绿西苑,4室1厅,楼层1/5,16.7㎡,0363,季付价,1998年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层13/48,11.92㎡,4573,季付价,2018年建成
杭州,江干区钱江新城,距4号线钱江路站步行约487米,和谐嘉园北苑,3室1厅,楼层2/28,12.8㎡,0183,季付价,2009年建成
杭州,西湖区翠苑,距2号线学院路站步行约486米,翠苑一区,3室1厅,楼层1/7,9.2㎡,4183,季付价,1991年建成
杭州,江干区三里亭,距1号线闸弄口站步行约328米,蓝天城市花园,3室1厅,楼层2/7,15㎡,4673,季付价,2007年建成
杭州,余杭区三墩,距2号线金家渡站步行约513米,亲亲家园三期,5室1厅,楼层5/7,11.5㎡,4783,季付价,2007年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约857米,大塘新村,2室1厅,楼层6/6,55㎡,KK63,季付价,1998年建成
杭州,江干区景芳,距4号线新塘站步行约1394米,中企艮山府,3室1厅,楼层20/23,8.6㎡,4673,季付价,2017年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约507米,青园小区,3室1厅,楼层6/7,12.5㎡,0363,季付价,2002年建成
杭州,下城区朝晖,距1号线打铁关站步行约1670米,现代景苑,4室1厅,楼层高层,11㎡,1860,季付价,2004年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约266米,瑞立中央花城,4室1厅,楼层2/30,21.5㎡,2660,季付价,2008年建成
杭州,余杭区良渚,距2号线白洋站步行约920米,上实海上海,5室1厅,楼层3/8,13.5㎡,1430,季付价,暂无数据
杭州,萧山区钱江世纪城,距2号线建设一路站步行约1857米,中国铁建青秀城,5室1厅,楼层3/18,13.1㎡,1590,季付价,2015年建成
杭州,滨江区明月江南,距1号线滨和路站步行约618米,迎春北苑,4室1厅,楼层4/6,13.9㎡,2330,季付价,2005年建成
杭州,江干区闸弄口,距4号线新风站步行约1522米,紫玉福邸,5室1厅,楼层3/16,15.8㎡,2060,季付价,2016年建成
杭州,江干区闸弄口,距4号线新风站步行约826米,万家花园欣和苑,5室1厅,楼层4/12,7.9㎡,1660,季付价,2004年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层18/18,8.8㎡,1830,季付价,2012年建成
杭州,西湖区良渚,距2号线白洋站步行约1585米,龙湖水晶郦城,4室1厅,楼层31/34,12㎡,1530,季付价,2018年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,5室1厅,楼层33/34,17.1㎡,1990,季付价,暂无数据
杭州,拱墅区信义坊,距2号线沈塘桥站步行约1705米,仓基新村,2室1厅,楼层2/5,13㎡,2260,季付价,1993年建成
杭州,江干区闸弄口,距4号线新风站步行约529米,万家花园万和苑,4室1厅,楼层2/6,15.8㎡,2330,季付价,2004年建成
杭州,上城区复兴,距4号线复兴路站站步行约794米,美政花苑,2室1厅,楼层2/7,10㎡,2590,季付价,1998年建成
杭州,下城区朝晖,距1号线打铁关站步行约1141米,现代雅苑,4室1厅,楼层3/25,9.5㎡,1830,季付价,2004年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约683米,欣盛东方郡西区,3室1厅,楼层24/33,13.5㎡,2330,季付价,2010年建成
杭州,拱墅区汽车北站,距5号线和睦站站步行约2132米,融信蓝孔雀,4室1厅,楼层26/27,14.6㎡,1760,季付价,2013年建成
杭州,拱墅区申花,距5号线和睦站站步行约548米,和睦新村,2室1厅,楼层3/7,54.49㎡,4430,季付价,1989年建成
杭州,余杭区良渚,距2号线白洋站步行约920米,上实海上海,4室1厅,楼层15/27,10.4㎡,1360,季付价,暂无数据
杭州,西湖区紫金港,距2号线三墩站步行约1115米,中旅紫金名门,7室2厅,楼层7/7,15.2㎡,2190,季付价,2016年建成
杭州,江干区景芳,距4号线新塘站步行约1394米,中企艮山府,3室1厅,楼层20/23,13.2㎡,1990,季付价,2017年建成
