城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,钱塘新区-金沙湖,金沙大道,万亚金沙湖1号,2室1厅,1.标准平面,16.15,1560,付1押1,2019年7月5日
杭州,滨江-西兴,聚园路66号,滨康小区,2室1厅,1.标准平面,15.2,2320,付1押1,2019年6月22日
杭州,滨江-浦沿,六和路365号,贺田尚城富汇豪庭,3室1厅,1.标准平面,18,1320,付1押1,2019年7月10日
杭州,江干-丁桥,"临丁路,近华鹤街",卓越蔚蓝领秀,3室1厅,1.标准平面,16,1320,付1押1,2019年7月10日
杭州,下城-凤起,凤起路75-117号,凤起苑,3室1厅,1.标准平面,18,1980,付1押1,2019年7月10日
杭州,江干-城东新城,"新塘路,近明月桥路",新中宇维萨,4室1厅,1.标准平面,20.6,2200,付1押1,2019年7月5日
杭州,下城-朝晖,朝晖路179号,嘉汇大厦,3室1厅,1.标准平面,18,1740,付1押1,2019年7月11日
杭州,余杭-未来科技城,"文一西路,近常二路",富力天贸广场,3室1厅,1.标准平面,17,1320,付1押1,2019年7月15日
杭州,萧山-北干,"山阴路,近工人路",家乐公寓,3室1厅,1.标准平面,15,1420,付1押1,2019年7月11日
杭州,西湖-转塘,八角路,篁外(别墅),5室2厅,1.标准平面,330,8500,付3押1,2019年7月14日
杭州,西湖-翠苑,庆隆路20号,翠苑佳居,3室1厅,1.标准平面,17,1560,付1押1,2019年7月11日
杭州,江干-四季青,"艮山西路,近新风路",彭埠花苑,3室1厅,1.标准平面,16,1460,付1押1,2019年7月5日
杭州,拱墅-万达广场,"总管路,近祥园路",方正荷塘月色,3室1厅,1.标准平面,15,1400,付1押1,2019年7月16日
杭州,西湖-转塘,"霞鸣街,近象山路",定山家园,2室2厅,1.标准平面,80,2500,付3押1,2019年7月11日
杭州,滨江-长河,"江虹路,近天官路",保亿风景蝶院观园,3室1厅,1.标准平面,18,1460,付1押1,2019年7月11日
杭州,拱墅-拱宸桥,金华路158号,荣华里,3室1厅,1.标准平面,18,1520,付1押1,2019年7月16日
杭州,上城-近江,清江路346号,钱江时代公寓,3室1厅,1.标准平面,15,1820,付1押1,2019年7月15日
杭州,下城-天水,凤起路380号,皇亲苑,3室1厅,1.标准平面,20,2140,付1押1,2019年7月5日
杭州,滨江-区政府,"春晓路,近滨兴路",中赢康康谷,3室1厅,1.标准平面,17,1900,付1押1,2019年7月11日
杭州,滨江-长河,滨文路115号,朗庭公馆,3室1厅,1.标准平面,18,1460,付1押1,2019年7月10日
杭州,西湖-古墩路,文二西路458号,桂花城(别墅),3室1厅,1.标准平面,17,1360,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,上沙路52号,东岸嘉园一区,3室1厅,1.标准平面,17,1620,付1押1,2019年7月11日
杭州,江干-四季青,下车路10号,观音塘小区,3室1厅,1.标准平面,17,1440,付1押1,2019年7月2日
杭州,西湖-莲花街,莲花街2号,莲花新村东区,3室1厅,1.标准平面,18,1640,付1押1,2019年7月10日
杭州,拱墅-桥西,登云路118号,顺发吉祥半岛(别墅),3室1厅,1.标准平面,18,1480,付1押1,2019年7月17日
杭州,西湖-古荡,"文三西路,近益乐路",古荡新村东区,3室1厅,1.标准平面,86,4300,付1押1,2019年7月11日
杭州,江干-三里亭,"机场路,近范家路",东方丽都花苑,3室1厅,1.标准平面,20,1940,付1押1,2019年7月5日
杭州,钱塘新区-下沙江湾,学源街339号,丽泽苑,3室1厅,1.标准平面,15,2040,付1押1,2019年7月2日
杭州,钱塘新区-金沙湖,"银沙路,近高沙路",新沙家园,1室厅,1.标准平面,18,1980,付1押1,2019年7月12日
杭州,江干-城东新城,德胜东路,滨江金色黎明(二期),3室1厅,1.标准平面,16,1440,付1押1,2019年7月10日
杭州,江干-闸弄口,天城路95号,万家花园,3室1厅,1.标准平面,17,1320,付1押1,2019年7月11日
杭州,滨江-区政府,安业路229号,君尚金座,3室1厅,1.标准平面,18,1340,付1押1,0328年31月23日
杭州,上城-近江,"甘王路,近秋涛路",近江新村,3室1厅,1.标准平面,18,1860,付1押1,2019年7月11日
杭州,滨江-浦沿,滨文路646号,浙新小区,3室1厅,1.标准平面,16,1680,付1押1,2019年7月4日
杭州,上城-城站,水亭址22号,水亭址22号小区,1室厅,1.标准平面,18,2360,付1押1,2019年7月11日
杭州,滨江-彩虹城,西环路18号,碧水豪园(别墅),3室1厅,1.标准平面,18,1520,付1押1,2019年7月12日
杭州,钱塘新区-金沙湖,"学源街,近文渊路",高沙百盛苑,3室1厅,1.标准平面,20,1500,付1押1,2019年7月17日
杭州,萧山-北干,金城路408号,知稼苑,3室1厅,1.标准平面,19,1620,付1押1,2019年7月4日
杭州,钱塘新区-下沙江滨,学正街865号,阳光华城华翠园,3室1厅,1.标准平面,20,1340,付1押1,2019年7月11日
杭州,江干-九堡科技园,九华路,海棠公寓,3室1厅,1.标准平面,16,1740,付1押1,2019年7月11日
杭州,滨江-西兴,滨兴路158号,铂金时代,3室1厅,1.标准平面,18,1860,付1押1,2019年7月4日
杭州,西湖-紫金港,古墩路671号,申悦国际,3室1厅,1.标准平面,18,2480,付1押1,6139年15月33日
杭州,上城-吴山,"三衙前街,近荷花池头",新民村,3室1厅,1.标准平面,17,1840,付1押1,2019年7月10日
杭州,西湖-紫金港,申花路388号,广宇西城年华,3室1厅,1.标准平面,18,1140,付1押1,2019年7月4日
杭州,萧山-蜀山,"晨晖路,近育才路",姚江岸家园,3室1厅,1.标准平面,18,1460,付1押1,2019年7月4日
杭州,钱塘新区-下沙江滨,"14号大街,近25号大街",世茂广场,3室1厅,1.标准平面,17,1480,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,学源街1401号,铭和苑探梅坊,3室1厅,1.标准平面,18,1740,付1押1,2019年7月11日
杭州,西湖-翠苑,文一西路18号,滨江金色蓝庭,3室1厅,1.标准平面,18,1440,付1押1,2019年7月11日
杭州,下城-宝善,凤起路68号,东园大楼,1室厅,1.标准平面,18,2340,付1押1,2019年7月11日
杭州,西湖-西湖三墩,"灯彩街,近紫金港北路",协安紫郡(别墅),1室厅,1.标准平面,16,1760,付1押1,2019年7月11日
杭州,余杭-乔司,桃安路52号,兴安公寓(西区),3室1厅,1.标准平面,18,1220,付1押1,2019年7月10日
杭州,钱塘新区-大学城北,"银海街,近千帆路",中国铁建保利像素,3室1厅,1.标准平面,16,1180,付1押1,2019年7月4日
杭州,江干-三里亭,天城路168号,蓝天城市花园,3室1厅,1.标准平面,19,2000,付1押1,2019年7月11日
杭州,余杭-乔司,"乔安路,近乔中路",乔中永和苑(北区),3室1厅,1.标准平面,16,1320,付1押1,2019年7月11日
杭州,下城-建国路,建国北路586号,嘉联华铭座,1室厅,1.标准平面,17,2080,付1押1,2019年7月10日
杭州,拱墅-万达广场,"石祥西路,近丰庆路",赞成星谷,3室1厅,1.标准平面,16,1100,付1押1,2019年7月13日
杭州,西湖-翠苑,华星路80号,华星公寓,3室1厅,1.标准平面,19,1480,付1押1,2019年7月11日
杭州,江干-南肖埠,"金川弄,近凤起东路",华家池39号院,3室1厅,1.标准平面,20,1900,付1押1,2019年7月11日
杭州,拱墅-申花,萍水街400号,滨江万家花城二期,2室2厅,1.标准平面,89,2800,付1押1,2019年7月15日
杭州,下城-朝晖,河西南38号,河西南38号院,2室1厅,1.标准平面,19.44,2360,付1押1,2019年7月11日
杭州,滨江-西兴,"江陵路,近滨安路",铁岭花园,3室1厅,1.标准平面,15,1660,付1押1,2019年7月11日
杭州,西湖-桂花城,紫荆花路388号,紫荆欣苑,3室1厅,1.标准平面,15,1500,付1押1,2019年7月11日
杭州,下城-石桥,兴业路117号,杨家春晓南苑,3室1厅,1.标准平面,19,1100,付1押1,2019年7月5日
杭州,钱塘新区-金沙湖,"天城东路,近幸福南路",郡原蓝湖国际,3室1厅,1.标准平面,18,1600,付1押1,2019年7月5日
杭州,余杭-五常,"城西高教路,近青石滩河路",溪悦宸府,1室厅,1.标准平面,18,1860,付1押1,2019年7月16日
杭州,江干-九堡客运站,金堡街294号,蓝桥名苑,3室1厅,1.标准平面,18,1560,付1押1,2019年7月11日
杭州,萧山-城厢,萧棉路,顺发旭辉国悦府,1室厅,1.标准平面,16,1800,付1押1,2019年7月12日
杭州,下城-凤起,凤起路290号,三华园,1室1厅,1.标准平面,42,1900,面议,2019年7月17日
杭州,下城-长庆,家弄,家弄小区,3室1厅,1.标准平面,17,1500,付1押1,2019年7月10日
杭州,滨江-西兴,"青年路,近固陵路",云厦连园,3室1厅,1.标准平面,19,1780,付1押1,2019年7月11日
杭州,西湖-西湖三墩,民意街45号,都市水乡水秀苑,3室1厅,1.标准平面,15,1920,付1押1,2019年7月9日
杭州,江干-南肖埠,太平门直街727号,五福苑一苑,3室1厅,1.标准平面,19,2000,付1押1,2019年7月11日
杭州,下城-朝晖,绍兴路301号,野风现代景苑,3室1厅,1.标准平面,18,1500,付1押1,2019年7月10日
杭州,江干-九堡客运站,"杭乔路,近时装街",杭州中润中心,3室1厅,1.标准平面,17,1320,付1押1,2019年7月11日
杭州,西湖-文新,文三西路360号,香樟公寓,3室2厅,1.标准平面,89,3500,面议,2019年7月17日
杭州,余杭-星桥,欢乐大道,广厦天都城紫韵公寓,4室2厅,1.标准平面,136,3300,付3押1,2019年7月10日
杭州,拱墅-申花,丰登街343号,拱苑小区,1室厅,1.标准平面,17,1800,付1押1,2019年7月11日
杭州,拱墅-申花,丰登街343号,拱苑小区,1室厅,1.标准平面,17,1800,付1押1,2019年7月10日
杭州,萧山-钱江世纪城,"金鸡路,近潮韵路",众安嘉润公馆,3室1厅,1.标准平面,19,1620,付1押1,2019年7月11日
杭州,下城-石桥,康华路227号,元都新苑,3室1厅,1.标准平面,18,1580,付1押1,2019年7月15日
杭州,滨江-钱江湾,"东信大道,近西浦路",中海钱塘山水,3室1厅,1.标准平面,17,1420,付1押1,2019年7月16日
杭州,西湖-西湖三墩,古墩路898号,城北商贸园,1室厅,1.标准平面,17,1800,付1押1,2019年7月11日
杭州,西湖-转塘,"象山路,近镇中路",贝利云栖中心,1室1厅,1.标准平面,47,2300,付3押1,2019年7月16日
杭州,江干-火车东站,"明月桥路,近鸿泰路",三花国际,2室1厅,1.标准平面,51.5,3350,付3押1,2019年7月15日
杭州,西湖-西湖三墩,灯彩街567号,华彩国际,1室厅,1.标准平面,20,1640,付1押1,2019年7月15日
杭州,西湖-黄龙,天目山路83号,聚丰公寓,1室厅,1.标准平面,24,1650,付1押1,2019年7月17日
杭州,拱墅-桥西,登云路291号,嘉泰馨庭,3室1厅,1.标准平面,15,1280,付1押1,2019年7月4日
杭州,江干-丁桥,丁群街554号,丁桥家苑,3室1厅,1.标准平面,18,1480,付1押1,2019年7月11日
杭州,下城-天水,中山北路,余官巷小区,3室1厅,1.标准平面,17,2400,付1押1,2019年7月5日
杭州,江干-九堡科技园,九盛路,蚕桑西苑,3室1厅,1.标准平面,15,1980,付1押1,2019年7月11日
杭州,西湖-紫金港,古墩路598号,同人广场,3室1厅,1.标准平面,17,1420,付1押1,2019年7月11日
杭州,拱墅-拱宸桥,登云路428号,登云阁,3室1厅,1.标准平面,17,1200,付1押1,2019年7月16日
杭州,西湖-文苑,莲花街110号,莲花新村西区,1室厅,1.标准平面,17,2090,付1押1,2019年7月11日
杭州,下城-武林,万寿亭街20号,万寿亭公寓,1室厅,1.标准平面,19,2120,付1押1,2019年7月11日
杭州,江干-笕桥,机场路355号,万科草庄,3室1厅,1.标准平面,18,1360,付1押1,2019年6月25日
杭州,西湖-西湖三墩,西园八路1号,E30中心公寓,1室厅,1.标准平面,18,1600,付1押1,2019年7月15日
杭州,上城-湖滨,柳营路1号,柳营新村,3室1厅,1.标准平面,17,2000,付1押1,2019年7月11日
杭州,萧山-开发区,"建设一路,近青年路",高运莱茵传奇,3室1厅,1.标准平面,18,1080,付1押1,2019年7月4日
杭州,江干-南肖埠,凤起东路112号,南肖埠北景东苑,3室1厅,1.标准平面,16,1860,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,"下沙南路,近下沙路",中豪七格,3室1厅,1.标准平面,19,1140,付1押1,2019年7月11日
杭州,江干-闸弄口,"天城路,近范家路",范家新苑,3室1厅,1.标准平面,18,2340,付1押1,2019年7月11日
杭州,萧山-钱江世纪城,"鸿宁路,近皓月路",英冠水天城,3室1厅,1.标准平面,16,1920,付1押1,2019年7月11日
杭州,上城-望江,"江城路,近望江路",黄工厂弄,1室厅,1.标准平面,15,2400,付1押1,2019年7月10日
杭州,下城-朝晖,打铁关路43号,和平小区,1室厅,1.标准平面,15,1800,付1押1,2107年14月08日
杭州,江干-五堡,德胜东路,原筑悦庄,3室1厅,1.标准平面,16,1500,付1押1,2019年7月10日
杭州,余杭-闲林,天目山西路,众安学君里,3室2厅,1.标准平面,112,2400,面议,2019年7月8日
杭州,下城-潮鸣,"东清巷,近马王巷",海狮沟小区,1室厅,1.标准平面,20,2400,付1押1,2019年7月11日
杭州,下城-三塘,"白石路,近重工路",漾河人家,1室厅,1.标准平面,15,1780,付1押1,2019年7月12日
杭州,江干-闸弄口,机场路18-8号,闸弄口新村,2室2厅,1.标准平面,80,3200,面议,2019年7月17日
杭州,西湖-文新,文二西路299号,南都德加东区,2室2厅,1.标准平面,76,3600,付1押1,2019年7月13日
杭州,滨江-西兴,"青年路,近固陵路",云厦连园,3室1厅,1.标准平面,15,1540,付1押1,2019年7月11日
杭州,西湖-文一路,教工路282号,新德雅公寓,1室厅,1.标准平面,18,1620,付1押1,2019年7月15日
杭州,拱墅-大关,上塘路65弄4号,大浒西苑,1室厅,1.标准平面,19,1760,付1押1,2019年7月12日
杭州,下城-石桥,兴业路117号,杨家春晓南苑,3室1厅,1.标准平面,16,1060,付1押1,2019年7月5日
杭州,拱墅-大关,长乐路97号,长乐南苑,1室厅,1.标准平面,16,1800,付1押1,2019年7月11日
杭州,萧山-钱江世纪城,"飞虹路,近永晖路",滨江金色江南,3室2厅,1.标准平面,90,5400,付3押1,2019年7月17日
杭州,江干-彭埠,同协南路5号,白石嘉苑,3室1厅,1.标准平面,18,1340,付1押1,2019年7月17日
杭州,钱塘新区-大学城北,银海街38号,保利城市果岭,3室1厅,1.标准平面,16,1940,付1押1,2019年7月17日
杭州,余杭-勾庄,"古墩路,金汇南路",上实海上海,3室2厅,1.标准平面,89,3300,面议,2019年7月8日
杭州,上城-望江,江城路,上陈家园,1室厅,1.标准平面,16,2040,付1押1,2019年7月10日
杭州,滨江-西兴,"滨安路,近风情大道",瑞立东方花城,3室1厅,1.标准平面,15,1640,付1押1,2019年7月11日
杭州,拱墅-万达广场,祥园路,新文苑,3室1厅,1.标准平面,16,1380,付1押1,2019年7月10日
杭州,钱塘新区-金沙湖,"文渊路,近德胜快速路",四季广场,3室1厅,1.标准平面,15,1360,付1押1,2019年7月17日
杭州,拱墅-申花,萍水街380号,滨江万家花城一期,3室1厅,1.标准平面,18,1480,付1押1,2019年7月10日
杭州,滨江-区政府,飞虹路,杭州壹号院,3室1厅,1.标准平面,16,1460,付1押1,2019年7月11日
杭州,西湖-嘉绿,高技路51-55号,世纪新城,3室1厅,1.标准平面,17,1900,付1押1,2019年6月25日
杭州,余杭-未来科技城,"海曙路,近景兴路",万通时尚公馆(商住楼),3室1厅,1.标准平面,18,980,付1押1,2019年7月8日
杭州,江干-城东新城,德胜东路,滨江金色黎明(二期),3室1厅,1.标准平面,16,1820,付1押1,2019年7月11日
杭州,萧山-北干,"金惠路,近萧杭路",城北新村,1室厅,1.标准平面,16,2280,付1押1,2019年7月11日
杭州,西湖-转塘,八角路，近鸡山路,篁外(公寓),1室1厅,1.标准平面,25,1000,付1押1,2019年7月16日
杭州,钱塘新区-金沙湖,金沙大道600号,杭州东部国际商务中心,1室1厅,1.标准平面,60,3300,付1押1,2019年7月9日
杭州,江干-四季青,下车路102号,大家静安花苑,3室1厅,1.标准平面,18,1980,付1押1,2019年7月10日
杭州,萧山-开发区,加贸路1号,中誉万豪广场,2室2厅,1.标准平面,89,4500,付3押1,2019年7月16日
杭州,上城-近江,婺江路38号,婺江家园一园,3室1厅,1.标准平面,15,1780,付1押1,2019年7月17日
杭州,上城-城站,河坊街413号,建国南苑(南2区),1室1厅,1.标准平面,17,1300,面议,2019年7月16日
杭州,江干-九堡科技园,九睦路,东华苑,3室1厅,1.标准平面,15,1300,付1押1,2019年7月11日
杭州,拱墅-汽车北站,莫干山路1321号,新华苑,3室1厅,1.标准平面,18,1220,付1押1,2019年7月16日
杭州,钱塘新区-下沙江湾,学林街323号,宝龙云滨湾(别墅),3室1厅,1.标准平面,16,1680,付1押1,2019年7月11日
杭州,余杭-乔司,东湖南路,璞丽东方,3室1厅,1.标准平面,15,1300,付1押1,2019年7月11日
杭州,下城-东新,费家塘路533号,欣景苑,3室1厅,1.标准平面,19,1500,付1押1,2019年7月5日
杭州,下城-仙林桥,横堂子巷18号,横堂子巷小区,1室厅,1.标准平面,17,2460,付1押1,2019年7月11日
杭州,钱塘新区-下沙江湾,学源街339号,丽泽苑,3室1厅,1.标准平面,16,1060,付1押1,2019年7月17日
杭州,滨江-西兴,江陵路601号,东方商务会馆,1室1厅,1.标准平面,40,3800,面议,5039年08月32日
杭州,钱塘新区-下沙江滨,"14号大街,近沿江大道",伊萨卡国际城(公寓),3室2厅,1.标准平面,120,4800,付1押1,2019年7月14日
杭州,余杭-勾庄,博园路7号,上亿彩虹郡,3室1厅,1.标准平面,16,1800,付1押1,2019年7月12日
杭州,西湖-紫金港,古墩路673号,瑞博国际,3室1厅,1.标准平面,17,1500,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,学林街1698号,幸福雅苑,3室1厅,1.标准平面,20,1320,付1押1,2019年7月10日
杭州,拱墅-桥西,湖州路389号,新安天苑,3室1厅,1.标准平面,17,2240,付1押1,2019年7月9日
杭州,江干-三里亭,尧典桥路292号,三里家园一小区,3室1厅,1.标准平面,24,1060,付1押1,2019年7月11日
杭州,上城-近江,久园弄42号,近江九园,2室1厅,1.标准平面,85,4150,面议,2019年7月11日
杭州,余杭-未来科技城,文一西路,西溪蓝海(商住楼),3室1厅,1.标准平面,16,1820,付1押1,2019年7月5日
杭州,江干-南肖埠,艮山西路95号,世茂天宸(商住楼),3室1厅,1.标准平面,18,1840,付1押1,2019年7月9日
杭州,下城-和平,绍兴路161号,野风现代中心,3室1厅,1.标准平面,17,1900,付1押1,2019年7月10日
杭州,上城-湖滨,三元坊巷,三元坊巷小区,2室1厅,1.标准平面,17.64,2460,付1押1,2019年7月5日
杭州,西湖-嘉绿,文三西路178号,富丽苑,3室1厅,1.标准平面,16,1800,付1押1,2019年7月11日
杭州,萧山-北干,永久路453号,绿茵园,3室1厅,1.标准平面,18,1740,付1押1,2019年7月17日
杭州,钱塘新区-下沙江湾,"23号大街,近学府街",蒲公英天地,3室1厅,1.标准平面,17,1500,付1押1,2019年7月15日
杭州,江干-南肖埠,凯旋路166号,凯旋路166号小区,3室1厅,1.标准平面,18,1740,付1押1,2019年7月11日
杭州,钱塘新区-下沙江滨,"14号大街,近沿江大道",伊萨卡国际城(公寓),2室2厅,1.标准平面,89,3800,付3押1,2019年7月14日
杭州,钱塘新区-金沙湖,"天城东路,近幸福南路",郡原蓝湖国际,3室1厅,1.标准平面,18,1500,付1押1,2019年7月17日
杭州,西湖-紫金港,"方家中路,近萍水西街",政苑小区C区,3室1厅,1.标准平面,15,1660,付1押1,2019年7月11日
杭州,江干-城东新城,"机场路,近范家路",绿城玉兰公寓,3室1厅,1.标准平面,18,1520,付1押1,2019年7月11日
杭州,上城-近江,"近江路,近秋涛路",婺江家园二园,3室1厅,1.标准平面,17,1820,付1押1,2019年7月12日
杭州,西湖-学军,莫干山路245号,邮电新村,2室2厅,1.标准平面,120,3200,付3押1,2019年7月11日
杭州,西湖-桂花城,紫荆花路388号,紫荆欣苑,3室1厅,1.标准平面,18,2420,付1押1,2019年7月5日
杭州,滨江-区政府,江晖路1930号,东和时代,3室1厅,1.标准平面,18,1840,付1押1,2019年7月6日
杭州,滨江-长河,平安路38号,铂金名筑,3室1厅,1.标准平面,17,1700,付1押1,2019年7月11日
杭州,余杭-乔司,方塘埠路,胜稼红星嘉园二区,3室1厅,1.标准平面,18,1360,付1押1,2019年7月15日
杭州,余杭-勾庄,通益路,瑞麒时代,3室1厅,1.标准平面,18,1360,付1押1,2019年7月10日
杭州,西湖-文新,古墩路453号,华苑公寓,2室2厅,1.标准平面,82,3400,付1押1,2019年7月16日
杭州,钱塘新区-下沙江滨,之江东路,保利东湾(东区别墅),3室1厅,1.标准平面,17,1340,付1押1,2019年7月17日
杭州,余杭-未来科技城,文二西路,新城oZ,3室1厅,1.标准平面,20,1120,付1押1,2019年7月10日
杭州,下城-朝晖,朝晖路205号,深蓝广场,3室1厅,1.标准平面,18,1440,付1押1,2019年7月10日
杭州,西湖-松木场,天目山路101号,天目山路小区,1室厅,1.标准平面,17,2180,付1押1,2019年7月11日
杭州,下城-东新,东新路501号,长兴公寓,3室1厅,1.标准平面,16,1320,付1押1,2019年7月9日
杭州,萧山-钱江世纪城,"民和路,近飞虹路",顺发美哉美城,4室1厅,1.标准平面,125,1200,付1押1,2019年7月16日
杭州,上城-近江,近江北路28号,新城坊,3室1厅,1.标准平面,18,1760,付1押1,2019年7月11日
杭州,江干-四季青,"艮山西路,近新风路",彭埠花苑,3室1厅,1.标准平面,16,1680,付1押1,2019年7月5日
杭州,余杭-闲林,天目山西路331号,金都雅苑(别墅),1室厅,1.标准平面,16,1760,付1押1,2019年7月16日
杭州,上城-近江,近江西路23号,近江七园,3室1厅,1.标准平面,15,1520,付1押1,2019年7月17日
杭州,西湖-西湖三墩,大禹路,三墩颐景园曲水苑(别墅),3室1厅,1.标准平面,15,1540,付1押1,2019年7月11日
杭州,江干-彭埠,同协南路5号,白石嘉苑,3室1厅,1.标准平面,18,1420,付1押1,2019年7月17日
杭州,滨江-区政府,春晓路529号,江南星座,3室1厅,1.标准平面,18,1360,付1押1,3609年65月00日
杭州,上城-近江,近江路8号,尚筑金座,3室1厅,1.标准平面,18,2140,付1押1,2019年7月11日
杭州,下城-长庆,东清巷7号,水陆寺巷小区,3室1厅,1.标准平面,18,1580,付1押1,2019年7月9日
杭州,拱墅-汽车北站,"祥符南路,近路",丽晶湾,3室1厅,1.标准平面,18,847,付1押1,2019年7月16日
杭州,西湖-转塘,"科海路,近河山街",钱江BLOCK,1室1厅,1.标准平面,45,1800,付1押1,2019年5月27日
杭州,钱塘新区-金沙湖,天城东路252号,上沙永裕大厦,2室1厅,1.标准平面,20.4,1500,付1押1,2019年7月6日
杭州,西湖-留下,"创意路,近镇南路",定山西苑一区,1室1厅,1.标准平面,45,1500,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,"学林街,近上沙路",德信早城,3室1厅,1.标准平面,16,2180,付1押1,2019年7月17日
杭州,拱墅-万达广场,祥运路188号,悦尚湾,3室1厅,1.标准平面,20,1000,付1押1,2019年7月16日
杭州,西湖-文教,莫干山路,石灰桥新村,3室1厅,1.标准平面,75,3500,付1押1,2019年7月16日
杭州,余杭-临平北,顺风路128号,中梁百悦城(公寓),4室2厅,1.标准平面,120,2800,付3押1,2019年7月11日
杭州,余杭-临平北,"新洲路,近星河路",众安理想湾(公寓),3室2厅,1.标准平面,25,900,付1押1,1574年59月79日
杭州,滨江-浦沿,东冠路655号,金盛曼城,3室2厅,1.标准平面,89,4500,付1押1,2019年7月15日
杭州,萧山-钱江世纪城,利华路66号,江南明城,3室1厅,1.标准平面,18,1960,付1押1,2019年7月11日
杭州,西湖-紫金港,申花路386号,西城美墅,3室1厅,1.标准平面,17,2320,付1押1,2019年7月5日
杭州,余杭-闲林,"高教路,近荆山湾路",怡景花城(别墅),5室2厅,1.标准平面,225,6500,面议,2019年7月14日
杭州,西湖-紫金港,"古墩路,近方家北路",滨江紫金府(别墅),3室1厅,1.标准平面,16,1300,付1押1,2019年7月11日
杭州,萧山-城厢,高桥路529号,泰和花园南区,2室1厅,1.标准平面,17.6,1240,付1押1,2019年7月9日
杭州,西湖-古荡,文三路465号,华远大厦,3室1厅,1.标准平面,20,1780,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,"学林街,近银沙路",新元金沙城,1室厅,1.标准平面,35,1900,面议,2019年7月13日
杭州,下城-天水,中山北路600弄,中北苑,3室1厅,1.标准平面,15,1540,付1押1,2019年7月15日
杭州,西湖-文新,文一西路208号,春天花园,3室1厅,1.标准平面,16,1800,付1押1,2019年7月11日
杭州,下城-朝晖,河东路172号,朝晖五小区,2室1厅,1.标准平面,70,2650,付3押1,2019年7月12日
杭州,江干-九堡科技园,九华路,大家多立方,3室1厅,1.标准平面,15,1540,付1押1,2019年6月25日
杭州,萧山-钱江世纪城,飞虹路1261号,丰瑞北苑,3室1厅,1.标准平面,19,1480,付1押1,2019年7月15日
杭州,下城-朝晖,中山北路600号,中北花园,1室厅,1.标准平面,17,2440,付1押1,2019年7月8日
杭州,拱墅-半山,明园路,半山家苑,3室1厅,1.标准平面,19,1300,付1押1,2019年7月8日
杭州,西湖-桂花城,紫荆花路388号,紫荆欣苑,3室1厅,1.标准平面,18,1340,付1押1,2019年7月15日
杭州,滨江-西兴,江汉东路202号,钱塘滨和花园,3室1厅,1.标准平面,16,1400,付1押1,2019年7月11日
杭州,江干-三里亭,"董家桥路,近机场路一巷",三里新城桂苑,3室1厅,1.标准平面,16,2000,付1押1,2019年7月5日
杭州,西湖-翠苑,学院路159号,翠苑一区,3室1厅,1.标准平面,18,1640,付1押1,2019年7月11日
杭州,萧山-城厢,"市心南路,近人民路",横石板弄,1室厅,1.标准平面,18,1340,付1押1,2019年7月11日
杭州,拱墅-拱墅三墩,"墩祥路,近古墩路",亲亲家园幸福里,3室2厅,1.标准平面,136.07,3800,付1押1,2019年7月15日
杭州,钱塘新区-金沙湖,"下沙南路,近盛源路",新怡家园,3室2厅,1.标准平面,150,6500,付3押1,2019年7月11日
杭州,下城-东新,东新路,陶角里,3室1厅,1.标准平面,16,1260,付1押1,2019年7月11日
杭州,江干-四季青,"清江路,近杭海路",夕照新村,3室1厅,1.标准平面,19,1600,付1押1,2019年7月10日
杭州,滨江-浦沿,"浦沿路,近彩虹快速路",银爵世纪公寓,3室1厅,1.标准平面,17,2180,付1押1,2019年7月11日
杭州,下城-石桥,沈家路,重机巷小区,3室1厅,1.标准平面,17,1340,付1押1,2019年7月5日
杭州,江干-丁桥,"华鹤街,近白马庄路",长睦华天苑,3室1厅,1.标准平面,16,980,付1押1,2019年7月8日
杭州,江干-九堡客运站,杭海路908号,晨光绿苑北苑,3室1厅,1.标准平面,17,1100,付1押1,2019年7月11日
杭州,拱墅-汽车北站,"丰庆路,近祥符路",汉嘉申花郡,3室1厅,1.标准平面,17,1320,付1押1,2019年7月16日
杭州,江干-城东新城,"明月桥路,近环站南路",明月嘉苑一区,1室厅,1.标准平面,20,1880,付1押1,2019年7月15日
杭州,滨江-区政府,"丹枫路,近睿祥路",缤纷小区,2室1厅,1.标准平面,60,4500,面议,2019年7月13日
杭州,拱墅-拱宸桥,"永兴弄,近上塘路",蚕花园永兴坊,3室1厅,1.标准平面,18,1600,付1押1,2019年7月16日
杭州,钱塘新区-下沙江湾,学源街339号,丽泽苑,3室1厅,1.标准平面,18,2480,付1押1,2019年7月17日
杭州,下城-潮鸣,建国北路80号,云龙十一景,3室1厅,1.标准平面,20,1760,付1押1,2019年7月15日
杭州,滨江-西兴,"滨和路,近长河路",滨兴北苑,3室1厅,1.标准平面,19,2100,付1押1,2019年7月5日
杭州,滨江-区政府,"扬帆路,近丹枫路",龙湖春江彼岸,3室2厅,1.标准平面,89,6200,付1押1,2019年7月16日
